ID	Name	_CATEGORY	UiID	Genre	SubType	DetailType	Quality	Price	BindType	MaxExistTime	MaxExistAmount	MaxDurability	CanStack	CanConsume	CanTrade	CanDestroy	ScriptName	SkillID	SkillLevel	_LEVEL	CoolDownID	RequireLevel	RequireProfessionID	RequireProfessionBranch	RequireProfessionLevel	RequireGender	CanUseOnHorse	CanUseInFight	CanGoodCampUse	CanEvilCampUse	CanNeutralCampUse	AucGenre	AucSubType	RequireForce	RequireCamp	TargetType	Prefix	Postfix	EnchantID	BoxID	ExistType	MapBanUseItemMask	IgnoreBindMask	BelongForceMask	CanShared	MapBanTradeItemMask	MapCanExistItemMask	BelongSchoolMask
26134	刺绣图：繁霜降衫	生活技艺_缝纫配方	154205				0	129355	3			20		1						90												8	1									37	0					
26135	天工图：咸阳帽	生活技艺_铸造配方	154206				0	129355	3			20		1						90												8	4									37	0					
26136	天工图：黄埃帽	生活技艺_铸造配方	154207				0	129355	3			20		1						90												8	4									37	0					
26137	天工图：绪风帽	生活技艺_铸造配方	154208				0	129355	3			20		1						90												8	4									37	0					
26138	天工图：云笛帽	生活技艺_铸造配方	154209				0	129355	3			20		1						90												8	4									37	0					
26139	天工图：咸阳裤	生活技艺_铸造配方	154210				0	129355	3			20		1						90												8	4									37	0					
26140	天工图：云秋帽	生活技艺_铸造配方	154211				0	129355	3			20		1						90												8	4									37	0					
26141	天工图：繁霜降帽	生活技艺_铸造配方	154212				0	129355	3			20		1						90												8	4									37	0					
26142	天工图：黄埃裤	生活技艺_铸造配方	154213				0	129355	3			20		1						90												8	4									37	0					
26143	天工图：绪风裤	生活技艺_铸造配方	154214				0	129355	3			20		1						90												8	4									37	0					
26144	天工图：云笛裤	生活技艺_铸造配方	154215				0	129355	3			20		1						90												8	4									37	0					
26145	天工图：云秋裤	生活技艺_铸造配方	154216				0	129355	3			20		1						90												8	4									37	0					
26146	天工图：繁霜降裤	生活技艺_铸造配方	154217				0	129355	3			20		1						90												8	4									37	0					
26147	祭典物资	ACT_95级门派事件	154218	2			1		3		1000	1000			0																																	
26148	祭典物资	ACT_95级门派事件	154219	2			1		3		1000	1000			0																																	
26149	机关残骸	ACT_95级门派事件	154220				2		3			20		1	0																																	
26150	玄铁	ACT_95级门派事件	154221	2			3		3	432000	300	100																													3							
26151	寒冰雪莲	ACT_95级门派事件	154222	2			3		3	432000	160	60			0																										3							
26152	九天.大补丸	特殊	154223				4		3				0		0		scripts\item\九天.大补丸.lua																															
26153	信徒遇溺品	ACT_95级门派事件	154224	2			3		3	3600	1																														3							
26154	观音自拜品	ACT_95级门派事件	154225	2			3		3	3600	1																														3							
26155	指与月	ACT_95级门派事件	154226	2			3		3	3600	1																														3							
26156	女子出定	ACT_95级门派事件	154227	2			3		3	3600	1																														3							
26157	猴子陷阱	ACT_95级门派事件	154228	2			3		3	3600	1																														3							
26158	送明月品	ACT_95级门派事件	154229	2			3		3	3600	1																														3							
26159	杯水与湖品	ACT_95级门派事件	154230	2			3		3	3600	1																														3							
26160	一宿觉	ACT_95级门派事件	154231	2			3		3	3600	1																														3							
26161	道家典籍	ACT_95级门派事件	154232	2			1		3	86340	1000	1000			0																										3							
26162	丹药瓶	ACT_95级门派事件	154233	2			2		3	86340	100	100			0																										3							
26163	道袍	ACT_95级门派事件	154234	2			3		3	86340	100	100			0																										3							
26164	桃木剑	ACT_95级门派事件	154235	2			2		3		100	100			0																																	
26165	卦盘	ACT_95级门派事件	154236	2			3		3		10	10			0																																	
26166	玉杆金丝拂尘	ACT_95级门派事件	154237	2			4		3	86340	10	10			0																										3							
26167	白虹凝香炉	ACT_95级门派事件	154238	2			4		3		1				0																																	
26168	寒玉铁	ACT_95级门派事件	154239				4		3		1			1	0	0																																
26169	《巴蜀风云》精装版	Act_运营及版本道具	154240	18			4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																															
26170	《巴蜀风云》标准版	Act_运营及版本道具	154241	18	1	16873	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																															
26171	玲珑密保锁·藏剑	Act_运营及版本道具	154242	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26172	玲珑密保锁·七秀	Act_运营及版本道具	154243	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26173	玲珑密保锁·五毒	Act_运营及版本道具	154244	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26174	玲珑密保锁·苍云	Act_运营及版本道具	154245	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26175	玲珑密保锁·纯阳	Act_运营及版本道具	154246	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26176	玲珑密保锁·丐帮	Act_运营及版本道具	154247	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26177	玲珑密保锁·明教	Act_运营及版本道具	154248	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26178	玲珑密保锁·少林	Act_运营及版本道具	154249	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26179	玲珑密保锁·万花	Act_运营及版本道具	154250	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26180	玲珑密保锁·唐门	Act_运营及版本道具	154251	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26181	玲珑密保锁·天策	Act_运营及版本道具	154252	18	1	6916	4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																										0					
26182	梅雪馨·浮刃飒沓	Act_运营及版本道具	154253	18	1	16850	4						0		0		scripts\Map\Act_运营活动通用\item\披风道具.lua				144											22	8															
26183	梅雪馨·河汉飞星	Act_运营及版本道具	154254	18	1	16851	4						0		0		scripts\Map\Act_运营活动通用\item\披风道具.lua				144											22	8															
26184	梅雪馨·红菱相忆	Act_运营及版本道具	154255	18	1	16852	4						0		0		scripts\Map\Act_运营活动通用\item\披风道具.lua				144											22	8															
26185	梅雪馨·暮紫须臾	Act_运营及版本道具	154256	18	1	16853	4						0		0		scripts\Map\Act_运营活动通用\item\披风道具.lua				144											22	8															
26186	梅雪馨·凤翎鸣冬	Act_运营及版本道具	154257	18	1	16854	4						0		0		scripts\Map\Act_运营活动通用\item\披风道具.lua				144											22	8															
26187	梅雪馨·鸿度几何	Act_运营及版本道具	154258	18	1	16855	4						0		0		scripts\Map\Act_运营活动通用\item\披风道具.lua				144											22	8															
26188	兵鉴残篇	ACT_95级门派事件	154259				3		3		1000	100		1			scripts/Craft/item/兵鉴和谐补偿相关.lua																															
26190	八荒凌苍·青冥足饰	马具	154261	3	0	2	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10242									
26191	八荒凌苍·青冥鞍饰	马具	154262	3	0	1	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10243									
26192	八荒凌苍·青冥头饰	马具	154263	3	0	0	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10244									
26193	八荒凌苍·峥嵘足饰	马具	154264	3	0	2	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10245									
26194	八荒凌苍·峥嵘鞍饰	马具	154265	3	0	1	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10246									
26195	八荒凌苍·峥嵘头饰	马具	154266	3	0	0	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10247									
26196	八荒凌苍·雷霆足饰	马具	154267	3	0	2	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10248									
26197	八荒凌苍·雷霆鞍饰	马具	154268	3	0	1	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10249									
26198	八荒凌苍·雷霆头饰	马具	154269	3	0	0	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10250									
26199	沓风行·青冥	马具	154270	3	0	3	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10251									
26200	沓风行·峥嵘	马具	154271	3	0	3	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10252									
26201	沓风行·雷霆	马具	154272	3	0	3	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10253									
26202	金陵凤	Act_运营及版本道具	154273	18	3	498	4							1	0		scripts\Exterior\UseHairItem.lua															22	2															
26203	未汲气的三清道符	ACT_95级门派事件	154274	2			2		3	3600	1			1	0		scripts\Map\ACT_95级门派事件\纯阳\item\三清符箓使用.lua																								3							
26204	充盈的三清道符	ACT_95级门派事件	154275	2			3		3	3600	1			1	0		scripts\Map\ACT_95级门派事件\纯阳\item\注入三清之气.lua																								3							
26205	道生剑	ACT_95级门派事件	154276	2			2		3	3600	1			1	0		scripts\Map\ACT_95级门派事件\纯阳\item\道生剑的使用.lua																								3							
26207	玉角莲心盒	运营活动道具	154278				4			1453935600	1		0		0		scripts/Map/充值奖励/item/充值促销礼盒道具通用脚本.lua				144						1					4	4								4							
26208	犀角莲池盒	运营活动道具	154279	3	0	0	4	0	1	1453935600	1	1	0	0	0	1	scripts/Map/充值奖励/item/充值促销礼盒道具通用脚本.lua	0	0	0	144		0	0	0	0	1	0	1	1	1	4	4	0	7	0			0	0	4	39	0					
26209	玉翎寒梅盒	运营活动道具	154280	3	0	0	4	0	1	1453935600	1	1	0	0	0	1	scripts/Map/充值奖励/item/充值促销礼盒道具通用脚本.lua	0	0	0	144		0	0	0	0	1	0	1	1	1	4	4	0	7	0			0	0	4	39	0					
26210	玉角莲心盒	运营活动道具	154281				4			1453935600	1		0		0		scripts/Map/充值奖励/item/充值促销礼盒道具通用脚本.lua				144						1					4	4								4							
26211	犀角莲池盒	运营活动道具	154282	3	0	0	4	0	1	1453935600	1	1	0	0	0	1	scripts/Map/充值奖励/item/充值促销礼盒道具通用脚本.lua	0	0	0	144		0	0	0	0	1	0	1	1	1	4	4	0	7	0			0	0	4	39	0					
26212	《碣石调·幽兰》注解	ACT_门派入侵	154283	2			1		3	3540	1				0																										3							
26213	赵宫商的小笺	ACT_门派入侵	154284	2			1		3	3540	1				0																										3							
26214	普通的草药	ACT_95级门派事件	154285				1				100	100		1	0																																	
26215	上等羌活	ACT_95级门派事件	154286				4			600	5		0		0																										3							
26216	上等前胡	ACT_95级门派事件	154287				4			600	5		0		0																										3							
26217	人参败毒散	ACT_95级门派事件	154288	2			4		3	1200			0		0																										3							
26218	对症汤剂	ACT_95级门派事件	154289	2			1		3	600	3		0	1	0		scripts/Map/ACT_95级门派事件/万花_门派事件/item/当归补血汤.lua																								3							
26219	涂有药物的绷带	ACT_95级门派事件	154290	2			1		3	600	3		0	1	0		scripts/Map/ACT_95级门派事件/万花_门派事件/item/绷带.lua																								3							
26221	装满水的水囊	ACT_95级门派事件	154292	2			1		3	1800			0	1	0																										3							
26222	曦芜花	ACT_95级门派事件	154293	2			1		3	1800	3		0	1	0		scripts/Map/ACT_95级门派事件/万花_门派事件/item/奇花异草.lua																								3							
26223	未刻字的平安锁	ACT_95级门派事件	154294	2			1		3	3600	1				0		scripts\Map\ACT_95级门派事件\纯阳\item\平安锁的使用.lua																								3							
26224	平安锁	ACT_95级门派事件	154295	2			2		3	3600	1				0																										3							
26225	祈福香	ACT_95级门派事件	154296	2			1		3	3600	1				0																										3							
26226	点燃的祈福香	ACT_95级门派事件	154297	2			2		3	3600	1				0																										3							
26227	花苗	ACT_95级门派事件	154298	2			1		3	3600				1	0		scripts\Map\ACT_95级门派事件\万花_门派事件\item\花苗.lua																								3							
26228	花种	ACT_95级门派事件	154299				2		3	1800					0																										3							
26229	花苗三	ACT_95级门派事件	154300	2			1		3						0																																	
26230	食谱：如意饺	生活技艺_烹饪配方	154302	3	0	0	0	0		0			1	1	0	1		0	0	0	0		0	0	0	0	0	0	1	1	1	99	2	0	7	0			0	0								
26231	如意饺	节日冬至	154303	3	0	0	3	1500		0	0	200	1	1		1	scripts\Map\节日冬至\item\冬至食物.lua			0	132		0	0	0	0	0	0	1	1	1	9	1	0	7	0			0	0								
26232	煮烂的如意饺	节日冬至	154304	3	0	0	2	1000		0	0	200	1	1		1	scripts\Map\节日冬至\item\冬至食物.lua			0	132		0	0	0	0	0	0	1	1	1	9	1	0	7	0			0	0								
26233	金蝉花	ACT_95级门派事件	154305				4		3	86400	1		0																												3							
26234	紫韵莲芯	ACT_95级门派事件	154306				4		3	86400	1		0																												3							
26235	六阳正气丹	ACT_95级门派事件	154307				4		3	86400	1		0		0																										3							
26236	六阳鼎	ACT_95级门派事件	154308	2			4		3	86400	1		0		0		scripts/Map/ACT_95级门派事件/少林/item/六阳鼎.lua																								3							
26237	食妖虫粉末与灵符	ACT_95级门派事件	154309	2			1		3	1800	1		0		0		scripts\Map\ACT_95级门派事件\item\食妖虫粉末.lua															0	0								3							
26238	异常订单地址补填	Act_运营及版本道具	154310				4		3	1452121200				1			scripts/Map/Act_运营活动通用/item/异常订单地址补填.lua																								4							
26239	绳索	ACT_95级门派事件	154311	2			1		3		1				0			15349	1																													
26240	甘霖·祥麟	世界通用	154312				4		3	2592000	1			1	0		scripts\Map\世界通用\item\补偿道具添加补偿Buff.lua				312																				3							
26241	荷渡鸾桥	世界通用	154313	3	0	0	5	0			1000	1000	1	1	0	1	scripts\Map\世界通用\item\商城烟花通用脚本.lua	0	0	0	144		0	0	0	0	0	0	1	1	1	22	12	0	7	0			0	0								
26242	器物谱·南诏段氏	家园宠物相关	154314				4		3			50		1	0												1					9	1										0					
26243	伪·国士无双·天乐	节日元旦	154315	3	0	0		10000	3	1768172399	0	1	0	0	1	1		0	0	0	0		0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	4							
26244	伪·国士无双·宏远	节日元旦	154316	3	0	0		10000	3	1768172399	0	1	0	0	1	1		0	0	0	0		0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	4							
26245	上等美酒	ACT_95级门派事件	154317				2		3	3600	1		0		0																										3							
26246	大块烤肉	ACT_95级门派事件	154318				2		3	3600	1		0		0																										3							
26247	鸿福齐天	节日春节	154319	3	0	0	5	10	1	0	1000	1000	1	1	0	1	scripts/Map/世界通用/item/春节烟花.lua	0	0	0	147		0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0							
26248	情人心	节日春节	154320	3	0	0	5	10	1	0	1000	1000	1	1	0	1	scripts\Map\世界通用\item\情人节烟花.lua	0	0	0	147		0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0							
26249	姑射乘风·泛歌足饰	马具	154321	3	0	2	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10254									
26250	姑射乘风·泛歌鞍饰	马具	154322	3	0	1	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10255									
26251	姑射乘风·泛歌头饰	马具	154323	3	0	0	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10256									
26252	姑射乘风·明灭足饰	马具	154324	3	0	2	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10257									
26253	姑射乘风·明灭鞍饰	马具	154325	3	0	1	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10258									
26254	姑射乘风·明灭头饰	马具	154326	3	0	0	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10259									
26255	姑射乘风·轩昂足饰	马具	154327	3	0	2	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10260									
26256	姑射乘风·轩昂鞍饰	马具	154328	3	0	1	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10261									
26257	姑射乘风·轩昂头饰	马具	154329	3	0	0	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10262									
26258	踏雪饶霜·泛歌	马具	154330	3	0	3	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10263									
26259	踏雪饶霜·明灭	马具	154331	3	0	3	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10264									
26260	踏雪饶霜·轩昂	马具	154332	3	0	3	4		3								scripts\Map\世界通用\item\新老马具转换.lua																						10265									
26261	红发·曙景华年	Act_运营及版本道具	154333	18	3	513	4							1	0		scripts\Exterior\UseHairItem.lua															22	2															
26262	申猴	节日春节	154334	5	0	0	2	0	3	0	1	1	1	1	0	1		0	0	30	0	8	0	0	0	0	0	0	1	1	1	20	2	0	7	0		239	0	0	0							
26263	小黑手	节日春节	154335	5			4		3		1			1	0					30																		240										
26264	《龙争虎斗》精装版	Act_运营及版本道具	154338	18			4		3					1	0		scripts/Map/Act_运营活动通用/item/商城用礼包通用脚本.lua																															
26265	兵鉴·解	生活技艺_重铸产物	154339	3	0	0	4	50000	3	0		20	1	1	1	1				0	0		0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0							
26266	新春福袋	节日春节	154340	8	2		3		3				0	1	0																	16	1							26			0					
26267	钓竿	ACT_95级门派事件	154341	2			1		3		1				0																																	
26268	新春·守岁	节日春节	154342				3	6666	3		2	2		1			scripts\Craft\附魔道具使用.lua	5501	1																													
26269	新春·压岁	节日春节	154343	7	0	0	3	6666	3	0	2	2	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0		0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0							
26270	新春·桃符	节日春节	154344	7	0	0	3	6666	3	0	2	2	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0		0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0							
26271	新春·别岁	节日春节	154345	7	0	0	3	6666	3	0	2	2	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0		0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0							
26272	新春·馈岁	节日春节	154346				3	6666	3		2	2		1			scripts\Craft\附魔道具使用.lua	5501	1																													
