ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
13002	百室囊	107530		0					1	6	133	147	3	1806	387		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											315	248	734	2254	2339	0	0	0	0	0	0	0							通用	元气	会心无双	声望								2	1	7												17	22876	0	0	0	0	735	7	6	0		0	0	35974		0	1							1			1		2229784
13003	和峤囊	107531		0					1	6	133	147	3	1806	387		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											315	296	741	586	2339	0	0	0	0	0	0	0							通用	力道	会心无双	声望								2	1	7												17	5577	0	0	0	0	735	4	6	0		0	0	8397448		0	1							1			1		543234
13004	哀鸿囊	107532		0					1	6	133	147	3	1806	387		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											315	92	741	586	2339	0	0	0	0	0	0	0							通用	身法	会心无双	声望								2	1	7												17	5577	0	0	0	0	735	5	6	0		0	0	52445456		0	1							1			1		1151172
13005	流离羽囊	107533		0					1	6	133	147	3	1806	387		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											315	151	649	2253	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	声望								2	1	7												17	1624	0	0	0	0	735	9	6	0		0	0	4198500		0	1							1			1		270640
13006	埃土囊	107534		0					1	6	133	147	3	1806	387		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											310	11964	5269	21102	12078	2252	0	0	0	0	0	0							通用	防御	闪避命中	声望								2	1	7												17	18129	0	0	0	0	735	8	6	0		0	0	2098186		0	1							1			1		5130
13007	荪何囊	107535		0					1	6	138	148	3	1821	400		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											315	112	734	2254	2339	0	0	0	0	0	0	0							通用	根骨	会心无双	声望								2	1	7												17	27341	0	0	0	0	735	6	6	0		0	0	4198512		0	1							1			1		4464932
13008	长矢囊	107536		0					1	6	138	148	3	1821	400		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											315	248	734	2254	2339	0	0	0	0	0	0	0							通用	元气	会心无双	声望								2	1	7												17	22876	0	0	0	0	735	7	6	0		0	0	35974		0	1							1			1		2229784
13009	风兮云旗囊	107537		0					1	6	138	148	3	1821	400		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											315	296	741	586	2339	0	0	0	0	0	0	0							通用	力道	会心无双	声望								2	1	7												17	5577	0	0	0	0	735	4	6	0		0	0	8397448		0	1							1			1		543234
13010	乘雷囊	107538		0					1	6	138	148	3	1821	400		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											315	92	741	586	2339	0	0	0	0	0	0	0							通用	身法	会心无双	声望								2	1	7												17	5577	0	0	0	0	735	5	6	0		0	0	52445456		0	1							1			1		1151172
13011	桂浆囊	107539		0					1	6	138	148	3	1821	400		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											315	151	649	2253	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	声望								2	1	7												17	1624	0	0	0	0	735	9	6	0		0	0	4198500		0	1							1			1		270640
13012	罗生囊	107540		0					1	6	138	148	3	1821	400		0	1		0		4	atRangeWeaponDamageBase	13	13	atRangeWeaponDamageRand	9	9	atRangeWeaponAttackSpeedBase	24	24										5	1											310	11964	5269	21102	12078	2252	0	0	0	0	0	0							通用	防御	闪避命中	声望								2	1	7												17	18129	0	0	0	0	735	8	6	0		0	0	2098186		0	1							1			1		5130
13013	明庭囊	107739		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	139	368	12306	2346	0	0	0	0	0	0	0							通用	根骨	命中	任务								2	1	7												17	8145	0	0	0	0	735	6	6	1		0	0	4198512		0	1							1			1		4464932
13014	禹功囊	107740		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	175	368	12306	2346	0	0	0	0	0	0	0							通用	元气	命中	任务								2	1	7												17	14368	0	0	0	0	735	7	6	1		0	0	35974		0	1							1			1		2229784
13015	雨蒙囊	107741		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	148	389	1359	2346	0	0	0	0	0	0	0							通用	力道	命中	任务								2	1	7												17	13286	0	0	0	0	735	4	6	1		0	0	8397448		0	1							1			1		543234
13016	西陆蝉囊	107742		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	121	389	1359	2346	0	0	0	0	0	0	0							通用	身法	命中	任务								2	1	7												17	17518	0	0	0	0	735	5	6	1		0	0	52445456		0	1							1			1		1151172
13017	堕泪囊	107743		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	213	871	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	任务								2	1	7												17	1624	0	0	0	0	735	9	6	1		0	0	4198500		0	1							1			1		270640
13018	白浪风囊	107744		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											414	11957	1946	28374	12062	2261	0	0	0	0	0	0							通用	防御	闪避命中	任务								2	1	7												17	18129	0	0	0	0	735	8	6	1		0	0	2098186		0	1							1			1		5130
13019	飞凫棍	107745		1214					0	0	88	145	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	27	27										5	1											969	428	8896	2091	2308	0	0	0	0	0	0	0							少林	内功	命中	任务								1	1	7												17	13577	17	14368	0	0	735	12	6	1		0	11	2		0	1							1			1		8
13020	灵瓜棍	107746		1214					0	0	88	145	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	27	27										5	1											3077	1067	21353	2939	2325	0	0	0	0	0	0	0							少林	防御	外防御劲	任务								1	1	7												17	3402	17	18129	0	0	735	13	6	1		0	11	2		0	1							1			1		8
13021	烟笼笔	107747		1311					0	5	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	428	5003	2091	2308	0	0	0	0	0	0	0							万花	内功	命中	任务								1	6	7												17	7769	17	14368	0	0	735	14	6	1		0	4	4		0	1							1			1		16
13022	南越笔	107748		1311					0	5	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	1180	1438	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量	任务								1	6	7												17	8145	17	5380	0	0	735	15	6	1		0	4	4		0	1							1			1		16
13023	荆艾枪	107749		1413					0	1	88	145	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	27	27										5	1											969	115	5744	499	2308	0	0	0	0	0	0	0							天策	外功	命中	任务								1	2	7												17	12938	17	13286	0	0	735	10	6	1		0	3	8		0	1							1			1		2
13024	奄若枪	107750		1413					0	1	88	145	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	27	27										5	1											3077	2411	4083	21353	2939	2325	0	0	0	0	0	0							天策	防御	招架御劲	任务								1	2	7												17	3402	17	2162	0	0	735	11	6	1		0	3	8		0	1							1			1		2
13025	大道浑剑	107751		879					0	2	75	145	3	1320	139		0	1		0		3	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	249	5003	2091	2308	0	0	0	0	0	0	0							纯阳	内功	命中	任务								1	3	7												17	7769	17	8145	0	0	735	19	6	1		0	12	16		0	1							1			1		4
13026	春台剑	107752		879					0	2	75	145	3	1320	139		0	1		0		3	atMeleeWeaponDamageBase	12	12	atMeleeWeaponDamageRand	8	8	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	378	5744	499	2308	0	0	0	0	0	0	0							纯阳	外功	命中	任务								1	3	7												17	12938	17	17518	0	0	735	28	6	1		0	12	272		0	1							1			1		4
13027	南桂双剑	107753		938					0	4	75	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	249	5382	2091	2308	0	0	0	0	0	0	0							七秀	内功	命中	任务								1	5	7												17	3721	17	8145	0	0	735	20	6	1		0	2	32		0	1							1			1		32
13028	紫燕忆双剑	107754		938					0	4	75	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	1180	1438	0	0	0	0	0	0	0	0	0							七秀	治疗	治疗量	任务								1	5	7												17	8145	17	9323	0	0	735	21	6	1		0	2	32		0	1							1			1		32
13029	文乱笛	107755		773					0	10	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	249	10486	2091	2308	0	0	0	0	0	0	0							五毒	内功	命中	任务								1	8	7												17	10723	17	8145	0	0	735	16	6	1		0	6	64		0	1							1			1		256
13030	山照笛	107756		773					0	10	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	1180	1438	0	0	0	0	0	0	0	0	0							五毒	治疗	治疗量	任务								1	8	7												17	8145	17	10484	0	0	735	17	6	1		0	6	64		0	1							1			1		256
13031	鸣玉弩	107757		1045					0	11	65	145	3	1320	124		0	1		0		3	atMeleeWeaponDamageBase	9	9	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	428	10486	2091	2308	0	0	0	0	0	0	0							唐门	内功	命中	任务								1	9	7												17	10723	17	14368	0	0	735	24	6	1		0	7	128		0	1							1			1		512
13032	五叶弩	107758		1045					0	11	65	145	3	1320	124		0	1		0		3	atMeleeWeaponDamageBase	9	9	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	115	5744	499	2308	0	0	0	0	0	0	0							唐门	外功	命中	任务								1	9	7												17	12938	17	13286	0	0	735	23	6	1		0	7	128		0	1							1			1		512
13033	墨尘剑	107759		878					0	2	37	145	3	1320	139		0	1		0		3	atMeleeWeaponDamageBase	12	12	atMeleeWeaponDamageRand	8	8	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	378	5744	499	2308	0	0	0	0	0	0	0							藏剑	外功	命中	任务								1	3	7												17	12938	17	17518	0	0	735	28	6	1		0	12	272		0	1							1			1		192
13034	逐火重剑	107760		663					0	9	49	145	3	1320	170		0	1		0		3	atMeleeWeaponDamageBase	18	18	atMeleeWeaponDamageRand	12	12	atMeleeWeaponAttackSpeedBase	32	32										5	1											969	378	5744	499	2308	0	0	0	0	0	0	0							藏剑	外功	命中	任务								1	7	7												17	12938	17	17518	0	0	735	22	6	1		0	5	256		0	1							1			1		192
13035	参天棒	107761		1528					0	13	88	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	27	27										5	1											969	115	5744	499	2308	0	0	0	0	0	0	0							丐帮	外功	命中	任务								1	11	7												17	12938	17	13286	0	0	735	27	6	1		0	9	512		0	1							1			1		2048
13036	贞袖刀	107762		1148					0	12	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	9	9	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	428	16470	2091	2308	0	0	0	0	0	0	0							明教	内功	命中	任务								1	10	7												17	17349	17	14368	0	0	735	25	6	1		0	10	1024		0	1							1			1		1024
13037	霜界刀	107763		1148					0	12	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	9	9	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	1											5462	2743	19044	18245	2521	2308	0	0	0	0	0	0							明教	防御	招架急速	任务								1	10	7												17	3402	17	18129	0	0	735	26	6	1		0	10	1024		0	1							1			1		1024
13038	边声愁	107764		1701					0	14	81	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	14	14	atMeleeWeaponDamageRand	9	9	atMeleeWeaponAttackSpeedBase	24	24										5	1											969	378	5744	499	2308	0	0	0	0	0	0	0							苍云	外功	命中	任务								1	12	7												17	12938	17	17518	0	0	735	30	6	1		0	13	2097152		0	1							1			1		4096
13039	天无涯	107765		1701					0	14	81	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	14	14	atMeleeWeaponDamageRand	9	9	atMeleeWeaponAttackSpeedBase	24	24										5	1											3077	18060	21353	2939	2325	0	0	0	0	0	0	0							苍云	防御	内防急速	任务								1	12	7												17	3402	17	2162	0	0	735	31	6	1		0	13	2097152		0	1							1			1		4096
13040	潭影琴	107766		1805					0	15	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	249	5382	2091	2308	0	0	0	0	0	0	0							长歌	内功	命中	任务								1	13	7												17	3721	17	8145	0	0	735	32	6	1		0	14	4194304		0	1							1			1		8192
13041	江流琴	107767		1805					0	15	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	1180	1438	0	0	0	0	0	0	0	0	0							长歌	治疗	治疗量	任务								1	13	7												17	8145	17	9323	0	0	735	33	6	1		0	14	4194304		0	1							1			1		8192
13042	厉冰囊	107822		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	139	368	12147	2346	0	0	0	0	0	0	0							通用	根骨	破防	任务								2	1	7												17	8145	0	0	0	0	735	6	6	1		0	0	4198512		0	1							1			1		4464932
13043	周甸囊	107823		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	175	368	12147	2346	0	0	0	0	0	0	0							通用	元气	破防	任务								2	1	7												17	14368	0	0	0	0	735	7	6	1		0	0	35974		0	1							1			1		2229784
13044	半江囊	107824		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	148	389	7585	2346	0	0	0	0	0	0	0							通用	力道	破防	任务								2	1	7												17	13286	0	0	0	0	735	4	6	1		0	0	8397448		0	1							1			1		543234
13045	丹风囊	107825		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	121	389	7585	2346	0	0	0	0	0	0	0							通用	身法	破防	任务								2	1	7												17	17518	0	0	0	0	735	5	6	1		0	0	52445456		0	1							1			1		1151172
13046	野树苍囊	107826		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											205	213	641	1968	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	任务								2	1	7												17	1624	0	0	0	0	735	9	6	1		0	0	4198500		0	1							1			1		270640
13047	黄尘暗囊	107827		0					1	6	41	145	3	924	309		0	1		0		3	atRangeWeaponDamageBase	11	11	atRangeWeaponDamageRand	7	7	atRangeWeaponAttackSpeedBase	24	24										5	1											414	11957	1946	28374	12062	2261	0	0	0	0	0	0							通用	防御	招架命中	任务								2	1	7												17	24793	0	0	0	0	735	8	6	1		0	0	2098186		0	1							1			1		5130
13048	天馆棍	107828		1211					0	0	88	145	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	27	27										5	1											969	428	8896	2091	2308	0	0	0	0	0	0	0							少林	内功	命中	任务								1	1	7												17	13577	17	14368	0	0	735	12	6	1		0	11	2		0	1							1			1		8
13049	青瑛棍	107829		1211					0	0	88	145	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	27	27										5	1											5462	2743	19044	18245	2521	2308	0	0	0	0	0	0							少林	防御	招架急速	任务								1	1	7												17	3402	17	18129	0	0	735	13	6	1		0	11	2		0	1							1			1		8
13050	高风笔	107830		1308					0	5	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	428	5003	2091	2308	0	0	0	0	0	0	0							万花	内功	命中	任务								1	6	7												17	7769	17	14368	0	0	735	14	6	1		0	4	4		0	1							1			1		16
13051	长悲笔	107831		1308					0	5	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	1180	1438	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量	任务								1	6	7												17	8145	17	5380	0	0	735	15	6	1		0	4	4		0	1							1			1		16
13052	天铭枪	107832		1409					0	1	88	145	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	27	27										5	1											969	115	5744	499	2308	0	0	0	0	0	0	0							天策	外功	命中	任务								1	2	7												17	12938	17	13286	0	0	735	10	6	1		0	3	8		0	1							1			1		2
13053	茕立枪	107833		1409					0	1	88	145	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	15	15	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	27	27										5	1											3077	1067	21353	2939	2325	0	0	0	0	0	0	0							天策	防御	外防命中	任务								1	2	7												17	3402	17	2162	0	0	735	11	6	1		0	3	8		0	1							1			1		2
13054	抱朴剑	107834		876					0	2	75	145	3	1320	139		0	1		0		3	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	249	5003	2091	2308	0	0	0	0	0	0	0							纯阳	内功	命中	任务								1	3	7												17	7769	17	8145	0	0	735	19	6	1		0	12	16		0	1							1			1		4
13055	孔德剑	107835		876					0	2	75	145	3	1320	139		0	1		0		3	atMeleeWeaponDamageBase	12	12	atMeleeWeaponDamageRand	8	8	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	378	5744	499	2308	0	0	0	0	0	0	0							纯阳	外功	命中	任务								1	3	7												17	12938	17	17518	0	0	735	28	6	1		0	12	272		0	1							1			1		4
13056	桑碧双剑	107836		933					0	4	75	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	249	5382	2091	2308	0	0	0	0	0	0	0							七秀	内功	命中	任务								1	5	7												17	3721	17	8145	0	0	735	20	6	1		0	2	32		0	1							1			1		32
13057	万色双剑	107837		933					0	4	75	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	1180	1438	0	0	0	0	0	0	0	0	0							七秀	治疗	治疗量	任务								1	5	7												17	8145	17	9323	0	0	735	21	6	1		0	2	32		0	1							1			1		32
13058	翠渚笛	107838		770					0	10	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	249	10486	2091	2308	0	0	0	0	0	0	0							五毒	内功	命中	任务								1	8	7												17	10723	17	8145	0	0	735	16	6	1		0	6	64		0	1							1			1		256
13059	竹潭笛	107839		770					0	10	65	145	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	1180	1438	0	0	0	0	0	0	0	0	0							五毒	治疗	治疗量	任务								1	8	7												17	8145	17	10484	0	0	735	17	6	1		0	6	64		0	1							1			1		256
13060	三河弩	107840		1042					0	11	65	145	3	1320	124		0	1		0		3	atMeleeWeaponDamageBase	9	9	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	428	10486	2091	2308	0	0	0	0	0	0	0							唐门	内功	命中	任务								1	9	7												17	10723	17	14368	0	0	735	24	6	1		0	7	128		0	1							1			1		512
13061	灵光弩	107841		1042					0	11	65	145	3	1320	124		0	1		0		3	atMeleeWeaponDamageBase	9	9	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	1											969	115	5744	499	2308	0	0	0	0	0	0	0							唐门	外功	命中	任务								1	9	7												17	12938	17	13286	0	0	735	23	6	1		0	7	128		0	1							1			1		512
13062	笙成剑	107842		873					0	2	37	145	3	1320	139		0	1		0		3	atMeleeWeaponDamageBase	12	12	atMeleeWeaponDamageRand	8	8	atMeleeWeaponAttackSpeedBase	21	21										5	1											969	378	5744	499	2308	0	0	0	0	0	0	0							藏剑	外功	命中	任务								1	3	7												17	12938	17	17518	0	0	735	28	6	1		0	12	272		0	1							1			1		192
13063	流光岑重剑	107843		659					0	9	49	145	3	1320	170		0	1		0		3	atMeleeWeaponDamageBase	18	18	atMeleeWeaponDamageRand	12	12	atMeleeWeaponAttackSpeedBase	32	32										5	1											969	378	5744	499	2308	0	0	0	0	0	0	0							藏剑	外功	命中	任务								1	7	7												17	12938	17	17518	0	0	735	22	6	1		0	5	256		0	1							1			1		192
