ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
15878	锦绣河山·骑云戒	105049	0					5	0	132	150	3	0	0			1		1738		4	atInvalid			atInvalid			atInvalid												5	1											177	183	501	9580	12085	0	0	0	0	0	0	0							苍云	外功	破防(PVP)	威望									4	2	4												736	30							6	1	0		2097152				1							0			4096
15879	锦绣河山·拂霜戒	105050	0					5	0	132	150	3	0	0			1		1739		4	atInvalid			atInvalid			atInvalid												5	1											177	87	1175	12039	12085	0	0	0	0	0	0	0							长歌	内功	破防(PVP)	威望									4	2	4												736	32							6	1	0		4194304				1							0			8192
15880	锦绣河山·清迥戒	105051	0					5	0	132	150	3	0	0			1		1740		4	atInvalid			atInvalid			atInvalid												5	1											177	87	960	12085	0	0	0	0	0	0	0	0							长歌	治疗	治疗量(PVP)	威望									4	2	4												736	33							6	1	0		4194304				1							0			8192
15881	仙踪链	105565	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	12376	2346	0	0	0	0	0	0	0							通用	根骨	命中无双	副本									4	1	7												736	6	17	19231	0	0	0	0	6	1	4		4198512				1			1				1			4464932
15882	仙迹链	105566	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	12376	2346	0	0	0	0	0	0	0							通用	元气	命中无双	副本									4	1	7												736	7	17	19231	0	0	0	0	6	1	4		35974				1			1				1			2229784
15883	仙影链	105567	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	9582	2346	0	0	0	0	0	0	0							通用	力道	命中无双	副本									4	1	7												736	4	17	12938	0	0	0	0	6	1	4		8397448				1			1				1			543234
15884	仙梦链	105568	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	9582	2346	0	0	0	0	0	0	0							通用	身法	命中无双	副本									4	1	7												736	5	17	12938	0	0	0	0	6	1	4		52445456				1			1				1			1151172
15885	仙羽链	105569	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	807	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	1	7												736	9	17	8145	0	0	0	0	6	1	4		4198500				1			1				1			270640
15886	仙缘链	105570	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											402	6304	28533	12488	2252	0	0	0	0	0	0	0							通用	防御	外防命中	副本									4	1	7												736	8	17	3402	0	0	0	0	6	1	4		2098186				1			1				1			5130
15887	仙踪坠	105571	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	12376	2346	0	0	0	0	0	0	0							通用	根骨	命中无双	副本									4	3	7												736	6	17	66635	0	0	0	0	6	1	4		4198512				1			1				1			4464932
15888	仙迹坠	105572	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	12376	2346	0	0	0	0	0	0	0							通用	元气	命中无双	副本									4	3	7												736	7	17	33884	0	0	0	0	6	1	4		35974				1			1				1			2229784
15889	仙影坠	105573	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	9582	2346	0	0	0	0	0	0	0							通用	力道	命中无双	副本									4	3	7												736	4	17	33885	0	0	0	0	6	1	4		8397448				1			1				1			543234
15890	仙梦坠	105574	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	9582	2346	0	0	0	0	0	0	0							通用	身法	命中无双	副本									4	3	7												736	5	17	33885	0	0	0	0	6	1	4		52445456				1			1				1			1151172
15891	仙羽坠	105575	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	807	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	3	7												736	9	17	1624	0	0	0	0	6	1	4		4198500				1			1				1			270640
15892	仙缘坠	105576	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											402	6304	28533	12488	2252	0	0	0	0	0	0	0							通用	防御	外防急速命中	副本									4	3	7												736	8	17	2162	0	0	0	0	6	1	4		2098186				1			1				1			5130
15893	仙踪戒	105577	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	12376	2346	0	0	0	0	0	0	0							通用	根骨	破防命中	副本									4	2	7												736	6							6	1	4		4198512				1			1				1			4464932
15894	仙迹戒	105578	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	12376	2346	0	0	0	0	0	0	0							通用	元气	破防命中	副本									4	2	7												736	7							6	1	4		35974				1			1				1			2229784
15895	仙影戒	105579	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	9582	2346	0	0	0	0	0	0	0							通用	力道	破防命中	副本									4	2	7												736	4							6	1	4		8397448				1			1				1			543234
15896	仙梦戒	105580	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	9582	2346	0	0	0	0	0	0	0							通用	身法	破防命中	副本									4	2	7												736	5							6	1	4		52445456				1			1				1			1151172
15897	仙羽戒	105581	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	807	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	2	7												736	9							6	1	4		4198500				1			1				1			270640
15898	仙缘戒	105582	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											402	5109	28533	12488	2252	0	0	0	0	0	0	0							通用	防御	内防急速	副本									4	2	7												736	8							6	1	4		2098186				1			1				1			5130
15899	空色链	105630	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	12377	2346	0	0	0	0	0	0	0							通用	根骨	会心命中	副本									4	1	7												736	6	17	17832	0	0	0	0	6	1	4		4198512				1			1				1			4464932
15900	空心链	105631	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	12377	2346	0	0	0	0	0	0	0							通用	元气	会心命中	副本									4	1	7												736	7	17	17832	0	0	0	0	6	1	4		35974				1			1				1			2229784
15901	空尘链	105632	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	682	2346	0	0	0	0	0	0	0							通用	力道	会心命中	副本									4	1	7												736	4	17	5006	0	0	0	0	6	1	4		8397448				1			1				1			543234
15902	空嗔链	105633	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	682	2346	0	0	0	0	0	0	0							通用	身法	会心命中	副本									4	1	7												736	5	17	5006	0	0	0	0	6	1	4		52445456				1			1				1			1151172
15903	空痴链	105634	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	4732	12116	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	副本									4	1	7												736	9	17	27341	0	0	0	0	6	1	4		4198500				1			1				1			270640
15904	空情链	105635	0					4	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											402	5109	28533	12488	2252	0	0	0	0	0	0	0							通用	防御	内防急速	副本									4	1	7												736	8	17	29028	0	0	0	0	6	1	4		2098186				1			1				1			5130
15905	空色坠	105636	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	19582	2346	0	0	0	0	0	0	0							通用	根骨	急速命中	副本									4	3	7												736	6	17	8145	0	0	0	0	6	1	4		4198512				1			1				1			4464932
15906	空心坠	105637	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	19582	2346	0	0	0	0	0	0	0							通用	元气	急速命中	副本									4	3	7												736	7	17	14368	0	0	0	0	6	1	4		35974				1			1				1			2229784
15907	空尘坠	105638	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	19582	2346	0	0	0	0	0	0	0							通用	力道	急速命中	副本									4	3	7												736	4	17	13286	0	0	0	0	6	1	4		8397448				1			1				1			543234
15908	空嗔坠	105639	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	19582	2346	0	0	0	0	0	0	0							通用	身法	急速命中	副本									4	3	7												736	5	17	17518	0	0	0	0	6	1	4		52445456				1			1				1			1151172
15909	空痴坠	105640	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	4732	12116	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	副本									4	3	7												736	9	17	8145	0	0	0	0	6	1	4		4198500				1			1				1			270640
15910	空情坠	105641	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											402	5109	28533	12488	2252	0	0	0	0	0	0	0							通用	防御	内防命中	副本									4	3	7												736	8	17	29028	0	0	0	0	6	1	4		2098186				1			1				1			5130
15911	空色戒	105642	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	19582	2346	0	0	0	0	0	0	0							通用	根骨	急速无双	副本									4	2	7												736	6							6	1	4		4198512				1			1				1			4464932
15912	空心戒	105643	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	19582	2346	0	0	0	0	0	0	0							通用	元气	急速无双	副本									4	2	7												736	7							6	1	4		35974				1			1				1			2229784
15913	空尘戒	105644	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	19582	2346	0	0	0	0	0	0	0							通用	力道	急速无双	副本									4	2	7												736	4							6	1	4		8397448				1			1				1			543234
15914	空嗔戒	105645	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	19582	2346	0	0	0	0	0	0	0							通用	身法	急速无双	副本									4	2	7												736	5							6	1	4		52445456				1			1				1			1151172
15915	空痴戒	105646	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	4732	18318	0	0	0	0	0	0	0	0							通用	治疗	治疗急速	副本									4	2	7												736	9							6	1	4		4198500				1			1				1			270640
15916	空情戒	105647	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											2870	2194	2044	28533	12488	2252	0	0	0	0	0	0							通用	防御	招架急速	副本									4	2	7												736	8							6	1	4		2098186				1			1				1			5130
15917	墨书戒	105666	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	12377	2346	0	0	0	0	0	0	0							通用	根骨	会心无双	副本									4	2	7												736	6							6	1	4		4198512				1			1				1			4464932
15918	墨琴戒	105667	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	12377	2346	0	0	0	0	0	0	0							通用	元气	会心无双	副本									4	2	7												736	7							6	1	4		35974				1			1				1			2229784
15919	墨棋戒	105668	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	682	2346	0	0	0	0	0	0	0							通用	力道	会心无双	副本									4	2	7												736	4							6	1	4		8397448				1			1				1			543234
15920	墨画戒	105669	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	682	2346	0	0	0	0	0	0	0							通用	身法	会心无双	副本									4	2	7												736	5							6	1	4		52445456				1			1				1			1151172
15921	墨诗戒	105670	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	4732	18318	0	0	0	0	0	0	0	0							通用	治疗	治疗急速	副本									4	2	7												736	9							6	1	4		4198500				1			1				1			270640
15922	墨赋戒	105671	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											402	5109	28533	12488	2252	0	0	0	0	0	0	0							通用	防御	内防御劲	副本									4	2	7												736	8							6	1	4		2098186				1			1				1			5130
15923	照泉坠	105701	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	12377	2346	0	0	0	0	0	0	0							通用	根骨	会心命中	副本									4	3	7												736	6	17	8145	0	0	0	0	6	1	4		4198512				1			1				1			4464932
15924	源清坠	105702	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	12377	2346	0	0	0	0	0	0	0							通用	元气	会心命中	副本									4	3	7												736	7	17	14368	0	0	0	0	6	1	4		35974				1			1				1			2229784
15925	涛山坠	105703	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	682	2346	0	0	0	0	0	0	0							通用	力道	会心命中	副本									4	3	7												736	4	17	13286	0	0	0	0	6	1	4		8397448				1			1				1			543234
15926	遥茵坠	105704	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	682	2346	0	0	0	0	0	0	0							通用	身法	会心命中	副本									4	3	7												736	5	17	17518	0	0	0	0	6	1	4		52445456				1			1				1			1151172
15927	圣璃坠	105705	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	807	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	3	7												736	9	17	1624	0	0	0	0	6	1	4		4198500				1			1				1			270640
15928	澜涧坠	105706	0					7	0	131	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											402	12074	1827	28533	12488	2252	0	0	0	0	0	0							通用	防御	闪避命中	副本									4	3	7												736	8	17	18129	0	0	0	0	6	1	4		2098186				1			1				1			5130
15929	照泉戒	105707	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	12376	2346	0	0	0	0	0	0	0							通用	根骨	破防无双	副本									4	2	7												736	6							6	1	4		4198512				1			1				1			4464932
15930	源清戒	105708	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	12376	2346	0	0	0	0	0	0	0							通用	元气	破防无双	副本									4	2	7												736	7							6	1	4		35974				1			1				1			2229784
15931	涛山戒	105709	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	9582	2346	0	0	0	0	0	0	0							通用	力道	破防无双	副本									4	2	7												736	4							6	1	4		8397448				1			1				1			543234
15932	遥茵戒	105710	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	9582	2346	0	0	0	0	0	0	0							通用	身法	破防无双	副本									4	2	7												736	5							6	1	4		52445456				1			1				1			1151172
15933	圣璃戒	105711	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	807	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	2	7												736	9							6	1	4		4198500				1			1				1			270640
15934	澜涧戒	105712	0					5	0	110	147	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											2870	2194	2044	28533	12488	2252	0	0	0	0	0	0							通用	防御	闪避急速	副本									4	2	7												736	8							6	1	4		2098186				1			1				1			5130
15935	庚夜链	105773	0					4	0	121	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	12376	2346	0	0	0	0	0	0	0							通用	根骨	破防无双	帮贡									4	1	7												736	6	17	24043	0	0	0	0	6	1	1		4198512				1							1			4464932
15936	庚歌链	105774	0					4	0	121	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	12376	2346	0	0	0	0	0	0	0							通用	元气	破防无双	帮贡									4	1	7												736	7	17	24043	0	0	0	0	6	1	1		35974				1							1			2229784
15937	庚荣链	105775	0					4	0	121	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	9582	2346	0	0	0	0	0	0	0							通用	力道	破防无双	帮贡									4	1	7												736	4	17	24043	0	0	0	0	6	1	1		8397448				1							1			543234
15938	庚夭链	105776	0					4	0	121	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	9582	2346	0	0	0	0	0	0	0							通用	身法	破防无双	帮贡									4	1	7												736	5	17	24043	0	0	0	0	6	1	1		52445456				1							1			1151172
15939	庚玉链	105777	0					4	0	121	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	995	18318	0	0	0	0	0	0	0	0							通用	治疗	治疗急速	帮贡									4	1	7												736	9	17	27341	0	0	0	0	6	1	1		4198500				1							1			270640
15940	庚荒链	105778	0					4	0	121	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											2870	2194	2044	28533	12488	2252	0	0	0	0	0	0							通用	防御	闪避急速	帮贡									4	1	7												736	8	17	20708	0	0	0	0	6	1	1		2098186				1							1			5130
15941	庚夜坠	105779	0					7	0	145	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	87	691	12376	2346	0	0	0	0	0	0	0							通用	根骨	破防命中	帮贡									4	3	7												736	6	17	8145	0	0	0	0	6	1	1		4198512				1							1			4464932
15942	庚歌坠	105780	0					7	0	145	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	156	691	12376	2346	0	0	0	0	0	0	0							通用	元气	破防命中	帮贡									4	3	7												736	7	17	14368	0	0	0	0	6	1	1		35974				1							1			2229784
15943	庚荣坠	105781	0					7	0	145	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	132	951	9582	2346	0	0	0	0	0	0	0							通用	力道	破防命中	帮贡									4	3	7												736	4	17	13286	0	0	0	0	6	1	1		8397448				1							1			543234
15944	庚夭坠	105782	0					7	0	145	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	183	951	9582	2346	0	0	0	0	0	0	0							通用	身法	破防命中	帮贡									4	3	7												736	5	17	17518	0	0	0	0	6	1	1		52445456				1							1			1151172
15945	庚玉坠	105783	0					7	0	145	148	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	1											177	131	995	12116	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	帮贡									4	3	7												736	9	17	8145	0	0	0	0	6	1	1		4198500				1							1			270640
